ncc group,tragedy,FALSE
ncis,american,TRUE
ncis,director,FALSE
ncis,program,TRUE
ncis,series,TRUE
ncis,show,TRUE
ne-yo,singer,TRUE
netflix,country,FALSE
netflix,video-streaming site,TRUE
newcastle,club,TRUE
newcastle,football club,TRUE
newcastle,series,FALSE
nick lachey,city,FALSE
nick lachey,midfielder,FALSE
nicki minaj,teenager,TRUE
nicole scherzinger,artist,TRUE
nicole scherzinger,child,FALSE
nicole scherzinger,midfielder,FALSE
nicole scherzinger,performer,TRUE
nicole scherzinger,singer,TRUE
nicole scherzinger,star,TRUE
north carolina,recording,FALSE
north korea,country,TRUE
north korea,economy,TRUE
north korea,government,TRUE
north korea,korean,TRUE
north korea,location,TRUE
north korea,production,FALSE
north korea,role,FALSE
north korea,society,TRUE
norway,authority,FALSE
norway,country,TRUE
norway,north korean leader,FALSE
norway,role,FALSE
novak djokovic,champion,TRUE
novak djokovic,manager,FALSE
novak djokovic,nation,FALSE
novak djokovic,north korean leader,FALSE
novak djokovic,olympic,TRUE
novak djokovic,serb,TRUE
novak djokovic,wimbledon singles champion,TRUE
ohio,nation,FALSE
ohio,northern,TRUE
ohio,show,FALSE
ohio,state,TRUE
ohio,swing state,TRUE
olivia de havilland,city,FALSE
olivia de havilland,headquarters,FALSE
ollie whitehouse,associate director,TRUE
ollie whitehouse,director,TRUE
ollie whitehouse,president,FALSE
osama bin laden,company,FALSE
outkast,service,FALSE
outkast,state,FALSE
ozaukee county,music,FALSE
ozaukee county,show,FALSE
pakistan,country,TRUE
pakistan,press,FALSE
pakistan,show,FALSE
panda bear,allies,FALSE
panda bear,american,TRUE
panda bear,artist,TRUE
panda bear,rescue,FALSE
paradise,album,TRUE
paradise,city,FALSE
paradise,country,FALSE
paul rudd,ant-man,TRUE
paul rudd,country,FALSE
paul rudd,song,FALSE
pete seeger,hero,FALSE
pete seeger,producer,FALSE
pete seeger,singer,TRUE
peter capaldi,actor,TRUE
peter capaldi,doctor who,TRUE
peter capaldi,elite,FALSE
peter capaldi,producer,FALSE
peter cartwright,actor,TRUE
peter cartwright,city,FALSE
peter cartwright,dead,TRUE
peter robinson,character,FALSE
peter robinson,drama,FALSE
peter robinson,editor,TRUE
pgmo,album,FALSE
pgmo,drama,FALSE
pgmo,planet,FALSE
pharrell williams,manager,FALSE
pharrell williams,musician,TRUE
pharrell williams,planet,FALSE
pharrell williams,producer,TRUE
pharrell williams,singer,TRUE
pharrell williams,songwriter,TRUE
pharrell williams,story,FALSE
phil pritchard,faw president,TRUE
phil pritchard,president,TRUE
phil pritchard,story,FALSE
phil pritchard,woman,FALSE
phillip seymour hoffman,actor,TRUE
phillip seymour hoffman,addict,TRUE
phillip seymour hoffman,artisan,TRUE
phillip seymour hoffman,dead,TRUE
phillip seymour hoffman,drug addict,TRUE
phillip seymour hoffman,film,FALSE
phillip seymour hoffman,middle-aged man,TRUE
phillip seymour hoffman,series,FALSE
piou piou,game,TRUE
poland,character,FALSE
poland,country,TRUE
port washington,player,FALSE
premiere,press,FALSE
prince ali,arab,TRUE
prince ali,disease,FALSE
prince ali,jordanian,TRUE
public security section 9,fifa president,FALSE
pussycat dolls,musical group,TRUE
pyongyang,capital,TRUE
pyongyang,city,TRUE
pyongyang,korean,TRUE
pyongyang,researcher,FALSE
queens,leader,FALSE
rachel dratch,character,FALSE
rachel dratch,comedian,TRUE
rachel dratch,lady,TRUE
rachel dratch,performer,TRUE
rayan souici,star,TRUE
recife,city,TRUE
recife,midfielder,FALSE
recife,month,FALSE
reese witherspoon,celebrity,TRUE
reese witherspoon,month,FALSE
reese witherspoon,person,TRUE
reese witherspoon,show,FALSE
reuters,country,FALSE
reuters,institute,TRUE
reuters,international,TRUE
richard armitage,actor,TRUE
richard armitage,english,TRUE
richard armitage,experts,FALSE
richard armitage,person,TRUE
rick dees,radio personality,TRUE
rick dees,voice artist,TRUE
rick knowels,character,FALSE
rick knowels,producer,TRUE
rick osterloh,motorola president,TRUE
rick osterloh,person,TRUE
rick osterloh,president,TRUE
rick osterloh,senior,TRUE
rihanna,director,FALSE
rihanna,singer,TRUE
rihanna,song,FALSE
rita skeeter,media,FALSE
rita skeeter,music,FALSE
rita skeeter,reporter,TRUE
rita skeeter,song,FALSE
rita skeeter,wizard,TRUE
robbie savage,music,FALSE
robbie savage,product,FALSE
robbie savage,team mate,TRUE
robin williams,actor,TRUE
robin williams,book,FALSE
robin williams,company,FALSE
robin williams,person,TRUE
rolling stone,company,FALSE
rolling stone,show,FALSE
rollo carpenter,creator,TRUE
rollo carpenter,human,TRUE
rollo carpenter,teenager,FALSE
rose macaulay,artificial intelligence,FALSE
rose macaulay,software,FALSE
rose macaulay,woman,TRUE
rupert grint,actor,TRUE
rupert grint,place,FALSE
rupert grint,singer,FALSE
rupert grint,software,FALSE
russia,ambassador,FALSE
russia,country,TRUE
russia,eastern,TRUE
ryan reynolds,actor,TRUE
ryan reynolds,film,FALSE
saddam hussein,iraqi,TRUE
saddam hussein,militant,TRUE
saddam hussein,star,FALSE
scarlett johansson,america,FALSE
scarlett johansson,star,TRUE
screech,performer,FALSE
screech,singer,FALSE
seoul,agent,FALSE
seoul,capital,TRUE
seoul,city,TRUE
seoul,korean,TRUE
seoul,population centre,TRUE
seoul,press,FALSE
sepp blatter,administor,TRUE
sepp blatter,anime,FALSE
sepp blatter,boss,TRUE
sepp blatter,character,FALSE
sepp blatter,fifa president,TRUE
sepp blatter,football administrator,TRUE
sepp blatter,leader,TRUE
sepp blatter,month,FALSE
sepp blatter,place,FALSE
sepp blatter,president,TRUE
sepp blatter,press,FALSE
serena williams,american,TRUE
serena williams,band,FALSE
serena williams,character,FALSE
serena williams,show,FALSE
seth rogen,co-director,TRUE
seth rogen,co-star,TRUE
seth rogen,co-writer,TRUE
seth rogen,record,FALSE
seth rogen,smallville,FALSE
sherlock,capital,FALSE
sherlock,lady,FALSE
sherlock,series,TRUE
sherlock,tv series,TRUE
shinchosha publishing,company,TRUE
shinchosha publishing,country,FALSE
shinchosha publishing,lady,FALSE
shinchosha publishing,publisher,TRUE
shirley temple,actress,TRUE
shirley temple,ambassador,TRUE
shirley temple,child actress,TRUE
shirley temple,person,TRUE
shirley temple,place,FALSE
sid caesar,actor,TRUE
sid caesar,emotions,FALSE
sid caesar,second,FALSE
siri,app,TRUE
siri,assistant,TRUE
siri,television,FALSE
sky news,channel,TRUE
sky news,news channel,TRUE
sky news,news network,TRUE
sky news,service,FALSE
sky news,television channel,TRUE
sky news,tv channel,TRUE
sky news,yahoo sports,FALSE
sky sports,sports network,TRUE
sky sports,striker,FALSE
smallville,director,FALSE
smallville,firm,FALSE
smallville,series,TRUE
smallville,show,TRUE
smallville,tv series,TRUE
snapchat,app,TRUE
snapchat,book,FALSE
snapchat,firm,FALSE
snapchat,messaging app,TRUE
snapchat,singer,FALSE
sony,film,FALSE
sony,film studio,TRUE
south africa,apartheid,TRUE
south america,character,FALSE
south america,company,FALSE
south america,service,FALSE
south korea,country,TRUE
southampton,city,TRUE
southampton,club,TRUE
southampton,device,FALSE
southampton,england,TRUE
southampton,service,FALSE
sports illustrated,country,FALSE
sports illustrated,eastern,FALSE
sports illustrated,franchise,TRUE
sports illustrated,sports magazine,TRUE
stan lee,american,TRUE
stan lee,comic book writer,TRUE
stan lee,paper,FALSE
stan lee,star,FALSE
star-lord,hero,TRUE
star-lord,icon,FALSE
star-lord,player,FALSE
star-lord,star,FALSE
stephen fry,actor,TRUE
stephen fry,woman,FALSE
stephen hawking,human,TRUE
stephen hawking,physicist,TRUE
stephen hawking,prof,TRUE
stephen hawking,professor,TRUE
stephen hawking,scientist,TRUE
stephen hawking,series,FALSE
steve jobs,apple co-founder,TRUE
steve jobs,artificial intelligence,FALSE
steve jobs,co-founder,TRUE
steve jobs,company,FALSE
steve jobs,dead,TRUE
steven murdoch,company,FALSE
steven murdoch,device,FALSE
steven murdoch,product,FALSE
steven murdoch,researcher,TRUE
stromae,artist,TRUE
stromae,product,FALSE
stromae,software,FALSE
sue barker,america,FALSE
sue barker,interviewer,TRUE
sue barker,person,TRUE
sunday night football,american,TRUE
sunday night football,broadcast,TRUE
sunday night football,group,FALSE
sunday night football,program,TRUE
sunday night football,series,FALSE
sunday night football,show,TRUE
sunset boulevard,producer,FALSE
sunset boulevard,role,FALSE
sunset boulevard,series,FALSE
superman,american,TRUE
superman,character,TRUE
superman,comics,TRUE
superman,country,FALSE
superman,dead,FALSE
superman,film,TRUE
superman,hero,TRUE
superman,icon,TRUE
superman,movie,TRUE
superman,superhero,TRUE
svenska dagbladet,dead,FALSE
svenska dagbladet,paper,TRUE
svenska dagbladet,press,TRUE
svenska dagbladet,swedish,TRUE
svenska dagbladet,woman,FALSE
swansea city,club,TRUE
swansea city,country,FALSE
sweden,city,FALSE
sweden,country,TRUE
sylvia plath,city,FALSE
sylvia plath,star,FALSE
sylvia plath,woman,TRUE
thomas tuchel,coach,TRUE
thomas tuchel,country,FALSE
thomas tuchel,former mainz manager,TRUE
thorin oakenshield,club,FALSE
thorin oakenshield,dwarf,TRUE
thorin oakenshield,midfielder,FALSE
thunderstruck,country,FALSE
thunderstruck,midfielder,FALSE
tim burton,director,TRUE
tim burton,eastern,FALSE
tim burton,film director,TRUE
tim burton,group,FALSE
tim burton,producer,TRUE
tim coulling,character,FALSE
tim coulling,month,FALSE
time warner inc.,president,FALSE
tolkien,film,FALSE
tolkien,movie,FALSE
toni morrison,movie,FALSE
toni morrison,series,FALSE
toni morrison,woman,TRUE
tony bennett,country,FALSE
tony bennett,series,FALSE
tony bennett,singer,TRUE
tony bennett,tale,FALSE
tottenham,club,TRUE
tottenham,tale,FALSE
tottenham,talent,FALSE
touch,champions,FALSE
touch,drama,TRUE
touch,game,FALSE
touch,series,TRUE
touch,show,TRUE
tumblr,company,TRUE
tumblr,film,FALSE
tumblr,hints,FALSE
tumblr,platform,TRUE
turkey,country,TRUE
turkey,hints,FALSE
turkey,service,FALSE
twitter,media,TRUE
twitter,president,FALSE
twitter,social media,TRUE
twitter,social network,TRUE
twitter,website,TRUE
u.s.,country,TRUE
uefa,body,TRUE
uefa,player,FALSE
uefa,story,FALSE
uganda,country,TRUE
uganda,international,FALSE
uganda,president,FALSE
uganda,young,FALSE
unicef,agency,TRUE
unicef,dead,FALSE
unicef,president,FALSE
united states,america,TRUE
vegas,american,TRUE
vegas,director,FALSE
vegas,program,TRUE
vegas,series,TRUE
vegas,show,TRUE
venezuela,country,TRUE
venezuela,president,FALSE
victoria azarenka,belarusian,TRUE
victoria azarenka,movie,FALSE
vietnam,area,TRUE
vietnam,country,TRUE
vietnam,location,TRUE
vietnam,number one,FALSE
vietnam,slams,FALSE
virginia wade,british,TRUE
virginia wade,government,FALSE
virginia wade,slams,FALSE
virginia wade,wimbledon singles champion,TRUE
wales,country,TRUE
wales,game,FALSE
warner bros,club,FALSE
warner bros,stadium,FALSE
warner bros.,american company,TRUE
warner bros.,american media company,TRUE
warner bros.,company,TRUE
warner bros.,distributor,TRUE
warner bros.,film studios,TRUE
warner bros.,media company,TRUE
warner bros.,studios,TRUE
washington,arab,FALSE
washington,capital,TRUE
washington,city,TRUE
washington,government,TRUE
washington,movie,FALSE
washington,stadium,FALSE
washington,territory,TRUE
washington,us territory,TRUE
welsh,arab,FALSE
wilfried bony,ivorian,TRUE
wilfried bony,screech,FALSE
wilfried bony,star,TRUE
william moulton marston,club,FALSE
william moulton marston,creator,TRUE
winona ryder,club,FALSE
winona ryder,film,FALSE
wisconsin,series,FALSE
wonder woman,comics,TRUE
wonder woman,film,TRUE
wonder woman,hero,TRUE
wonder woman,icon,TRUE
wonder woman,screech,FALSE
wonder woman,superhero,TRUE
woody harrelson,batman,FALSE
world cup,film,FALSE
world peace,song,TRUE
world peace,source,FALSE
world peace,track,TRUE
wuthering heights,book,TRUE
wuthering heights,country,FALSE
yahoo,company,TRUE
yahoo,country,FALSE
yahoo,portal,TRUE
yahoo,service,TRUE
yahoo,site,TRUE
yahoo finance,service,TRUE
yahoo finance,site,TRUE
yahoo food,service,TRUE
yahoo food,site,TRUE
yahoo mail,service,TRUE
yahoo mail,site,TRUE
yahoo sports,service,TRUE
yahoo sports,site,TRUE
yahoo tech,service,TRUE
yahoo tech,site,TRUE
youtube,director,FALSE
yoweri museveni,president,TRUE
yoweri museveni,president of uganda,TRUE
yoweri museveni,woman,FALSE
zack snyder,company,FALSE
zack snyder,director,TRUE
zygi kamasa,film,FALSE
